#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NGF	DECR1	1855044	1842800	9606.ENSP00000358525	9606.ENSP00000220764	0	0	0	0	0	0	0	0.442	0.442
LPL	CCL2	1849220	1843055	9606.ENSP00000309757	9606.ENSP00000225831	0	0	0	0	0	0	0	0.442	0.442
ITGAM	NOTCH1	1862188	1846535	9606.ENSP00000441691	9606.ENSP00000277541	0	0	0	0	0	0	0	0.442	0.442
IL8	REN	1848852	1846232	9606.ENSP00000306512	9606.ENSP00000272190	0	0	0	0	0	0	0	0.441	0.441
IGFBP3	SERPINE1	1857331	1842959	9606.ENSP00000370473	9606.ENSP00000223095	0	0	0	0	0	0	0	0.441	0.441
CXCL11	CCL24	1848890	1842947	9606.ENSP00000306884	9606.ENSP00000222902	0	0	0	0	0	0	0	0.441	0.441
PDCD1LG2	TNFRSF9	1858518	1856697	9606.ENSP00000380855	9606.ENSP00000366729	0	0	0	0	0.053	0	0	0.434	0.441
IL10	CR2	1860958	1854505	9606.ENSP00000412237	9606.ENSP00000356024	0	0	0	0	0	0	0	0.441	0.441
VWF	KITLG	1844904	1843134	9606.ENSP00000261405	9606.ENSP00000228280	0	0	0	0	0	0	0	0.441	0.441
PLAUR	FAP	1852201	1842354	9606.ENSP00000339328	9606.ENSP00000188790	0	0	0	0	0	0.36	0	0.163	0.441
IL8	IL4R	1848852	1842312	9606.ENSP00000306512	9606.ENSP00000170630	0	0	0	0	0	0	0	0.441	0.441
CR2	IL6	1854505	1844631	9606.ENSP00000356024	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
FCGR2A	KITLG	1846197	1843134	9606.ENSP00000271450	9606.ENSP00000228280	0	0	0	0	0	0	0	0.441	0.441
OSM	THPO	1842507	1842420	9606.ENSP00000215781	9606.ENSP00000204615	0	0	0	0	0	0	0	0.441	0.441
CCL7	VEGFA	1856894	1855611	9606.ENSP00000367832	9606.ENSP00000361125	0	0	0	0	0	0	0	0.441	0.441
CD59	DECR1	1852297	1842800	9606.ENSP00000340210	9606.ENSP00000220764	0	0	0	0	0	0	0	0.441	0.441
FLT3LG	FCGR3B	1864052	1847507	9606.ENSP00000468977	9606.ENSP00000294800	0	0	0	0	0	0	0	0.441	0.441
CD274	TNFRSF14	1857401	1853239	9606.ENSP00000370989	9606.ENSP00000347948	0	0	0	0	0	0	0	0.441	0.441
VEGFA	F2R	1855611	1850333	9606.ENSP00000361125	9606.ENSP00000321326	0	0	0	0	0	0	0	0.441	0.441
NPPB	IL6	1856504	1844631	9606.ENSP00000365651	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
ALCAM	KIT	1848798	1847112	9606.ENSP00000305988	9606.ENSP00000288135	0	0	0	0	0	0	0	0.441	0.441
IGFBP6	IGFBP7	1848300	1847601	9606.ENSP00000301464	9606.ENSP00000295666	0	0	0	0	0	0	0	0.441	0.441
SELL	CCL17	1843434	1842733	9606.ENSP00000236147	9606.ENSP00000219244	0	0	0	0	0	0	0	0.441	0.441
CST3	IL6	1856578	1844631	9606.ENSP00000366124	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
MPO	CCL3	1843011	1843010	9606.ENSP00000225275	9606.ENSP00000225245	0	0	0	0	0	0	0	0.441	0.441
PLAU	VWF	1855748	1844904	9606.ENSP00000361850	9606.ENSP00000261405	0	0	0	0	0	0	0	0.441	0.441
SELL	CCL22	1843434	1842731	9606.ENSP00000236147	9606.ENSP00000219235	0	0	0	0	0	0	0	0.441	0.441
AMBP	CX3CL1	1845697	1842139	9606.ENSP00000265132	9606.ENSP00000006053	0	0	0	0	0	0	0	0.441	0.441
CCL20	IL17RA	1853751	1850297	9606.ENSP00000351671	9606.ENSP00000320936	0	0	0	0	0	0	0	0.441	0.441
IKBKG	LTBR	1855067	1843171	9606.ENSP00000358622	9606.ENSP00000228918	0	0	0	0	0.058	0.14	0	0.365	0.441
IL7R	IL18	1848815	1846668	9606.ENSP00000306157	9606.ENSP00000280357	0	0	0	0	0	0	0	0.441	0.441
EGFR	REN	1846445	1846232	9606.ENSP00000275493	9606.ENSP00000272190	0	0	0	0	0	0	0	0.441	0.441
SELE	REN	1851385	1846232	9606.ENSP00000331736	9606.ENSP00000272190	0	0	0	0	0	0.093	0	0.409	0.441
CD59	IL6	1852297	1844631	9606.ENSP00000340210	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
TEK	NOTCH3	1857139	1845350	9606.ENSP00000369375	9606.ENSP00000263388	0.048	0	0	0	0.054	0.17	0	0.341	0.441
SELE	CCL11	1851385	1848388	9606.ENSP00000331736	9606.ENSP00000302234	0	0	0	0	0	0	0	0.441	0.441
PI3	HGF	1843690	1842916	9606.ENSP00000243924	9606.ENSP00000222390	0	0	0	0	0	0	0	0.441	0.441
LEP	HGF	1849557	1842916	9606.ENSP00000312652	9606.ENSP00000222390	0	0	0	0	0	0	0	0.441	0.441
NGF	CCL2	1855044	1843055	9606.ENSP00000358525	9606.ENSP00000225831	0	0	0	0	0	0	0	0.441	0.441
DPP4	IL6	1854025	1844631	9606.ENSP00000353731	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
SELL	KITLG	1843434	1843134	9606.ENSP00000236147	9606.ENSP00000228280	0	0	0	0	0	0	0	0.441	0.441
IL8	PLAT	1848852	1842802	9606.ENSP00000306512	9606.ENSP00000220809	0	0	0	0	0	0	0	0.441	0.441
CCL28	SIRPA	1854117	1853282	9606.ENSP00000354416	9606.ENSP00000348307	0	0	0	0	0	0	0	0.441	0.441
CCL5	IL4R	1847396	1842312	9606.ENSP00000293272	9606.ENSP00000170630	0	0	0	0	0	0	0	0.441	0.441
TNFSF11	COL1A1	1843537	1843064	9606.ENSP00000239849	9606.ENSP00000225964	0	0	0	0	0	0	0	0.441	0.441
MMP3	HGF	1848108	1842916	9606.ENSP00000299855	9606.ENSP00000222390	0	0	0	0	0	0	0	0.441	0.441
LPL	VCAM1	1849220	1847502	9606.ENSP00000309757	9606.ENSP00000294728	0	0	0	0	0	0	0	0.441	0.441
VEGFA	EPCAM	1855611	1845405	9606.ENSP00000361125	9606.ENSP00000263735	0	0	0	0	0	0	0	0.441	0.441
GDNF	IL6	1860755	1844631	9606.ENSP00000409007	9606.ENSP00000258743	0	0	0	0	0	0	0	0.441	0.441
TNFRSF11A	COMP	1863918	1842901	9606.ENSP00000465500	9606.ENSP00000222271	0	0	0	0	0	0	0	0.44	0.44
ITGAM	CR2	1862188	1854505	9606.ENSP00000441691	9606.ENSP00000356024	0	0	0	0	0	0	0	0.44	0.44
IL18	IL4R	1846668	1842312	9606.ENSP00000280357	9606.ENSP00000170630	0	0	0	0	0	0	0	0.44	0.44
SRC	OSM	1853652	1842507	9606.ENSP00000350941	9606.ENSP00000215781	0	0	0	0	0	0	0	0.44	0.44
NCAM1	TNFSF10	1850053	1843591	9606.ENSP00000318472	9606.ENSP00000241261	0	0	0	0	0	0	0	0.44	0.44
EGFR	TIMP2	1846445	1845213	9606.ENSP00000275493	9606.ENSP00000262768	0	0	0	0	0	0	0	0.44	0.44
NOTCH1	EPCAM	1846535	1845405	9606.ENSP00000277541	9606.ENSP00000263735	0	0	0	0	0	0	0	0.44	0.44
PGF	MMP2	1862737	1842719	9606.ENSP00000451040	9606.ENSP00000219070	0	0	0	0	0	0	0	0.44	0.44
CCL25	CCL3	1857886	1843010	9606.ENSP00000375086	9606.ENSP00000225245	0	0	0	0	0	0	0	0.44	0.44
DKK1	CDH1	1856024	1844988	9606.ENSP00000363081	9606.ENSP00000261769	0	0	0	0	0	0	0	0.44	0.44
CCL8	MMP3	1858210	1848108	9606.ENSP00000378118	9606.ENSP00000299855	0	0	0	0	0.054	0.326	0	0.193	0.44
ALCAM	EPCAM	1848798	1845405	9606.ENSP00000305988	9606.ENSP00000263735	0	0	0	0	0	0	0	0.44	0.44
CD46	CFHR5	1849660	1844468	9606.ENSP00000313875	9606.ENSP00000256785	0	0	0	0	0	0	0	0.44	0.44
SRC	GPER	1853652	1847873	9606.ENSP00000350941	9606.ENSP00000297469	0	0	0	0	0	0	0	0.44	0.44
NCAM1	CCL2	1850053	1843055	9606.ENSP00000318472	9606.ENSP00000225831	0	0	0	0	0	0	0	0.44	0.44
MCL1	PI3	1854935	1843690	9606.ENSP00000358022	9606.ENSP00000243924	0	0	0	0	0	0	0	0.44	0.44
VWF	MPO	1844904	1843011	9606.ENSP00000261405	9606.ENSP00000225275	0	0	0	0	0	0	0	0.44	0.44
CCL17	IL4R	1842733	1842312	9606.ENSP00000219244	9606.ENSP00000170630	0	0	0	0	0	0	0	0.44	0.44
LPL	REN	1849220	1846232	9606.ENSP00000309757	9606.ENSP00000272190	0	0	0	0	0	0	0	0.44	0.44
SFTPD	IL8	1855655	1848852	9606.ENSP00000361366	9606.ENSP00000306512	0	0	0	0	0	0	0	0.44	0.44
ADAMTS13	SELP	1855578	1845393	9606.ENSP00000360997	9606.ENSP00000263686	0	0	0	0	0	0	0	0.44	0.44
TF	VWF	1859071	1844904	9606.ENSP00000385834	9606.ENSP00000261405	0	0	0	0	0	0	0	0.44	0.44
HAO1	MBL2	1856931	1856023	9606.ENSP00000368066	9606.ENSP00000363079	0	0	0	0	0.44	0	0	0	0.44
CDH1	KITLG	1844988	1843134	9606.ENSP00000261769	9606.ENSP00000228280	0	0	0	0	0	0	0	0.44	0.44
CCL7	CXCL6	1856894	1843085	9606.ENSP00000367832	9606.ENSP00000226317	0	0	0	0	0.092	0	0	0.409	0.44
MBL2	FETUB	1856023	1845671	9606.ENSP00000363079	9606.ENSP00000265029	0	0	0	0	0.22	0	0	0.311	0.439
KIT	EPCAM	1847112	1845405	9606.ENSP00000288135	9606.ENSP00000263735	0	0	0	0	0	0	0	0.439	0.439
CCL20	CX3CL1	1853751	1842139	9606.ENSP00000351671	9606.ENSP00000006053	0	0	0	0	0	0	0	0.439	0.439
IL10	PRTN3	1860958	1843396	9606.ENSP00000412237	9606.ENSP00000234347	0	0	0	0	0	0	0	0.439	0.439
ADA	PI3	1855776	1843690	9606.ENSP00000361965	9606.ENSP00000243924	0	0	0	0	0	0	0	0.439	0.439
DKK1	NOTCH1	1856024	1846535	9606.ENSP00000363081	9606.ENSP00000277541	0	0	0	0	0	0	0	0.439	0.439
CD244	NCAM1	1854713	1850053	9606.ENSP00000357012	9606.ENSP00000318472	0	0	0	0	0	0	0	0.439	0.439
COL18A1	EGFR	1853197	1846445	9606.ENSP00000347665	9606.ENSP00000275493	0	0	0	0	0	0	0	0.438	0.438
CCL24	IL4R	1842947	1842312	9606.ENSP00000222902	9606.ENSP00000170630	0	0	0	0	0	0	0	0.438	0.438
IL6R	IL18	1854808	1846668	9606.ENSP00000357470	9606.ENSP00000280357	0	0	0	0	0	0	0	0.438	0.438
TNXB	PCOLCE	1860677	1842957	9606.ENSP00000407685	9606.ENSP00000223061	0	0	0	0	0.052	0.359	0	0.148	0.437
CXCL9	SELE	1854250	1851385	9606.ENSP00000354901	9606.ENSP00000331736	0	0	0	0	0.088	0	0	0.408	0.437
CXCL1	SELP	1858329	1845393	9606.ENSP00000379110	9606.ENSP00000263686	0	0	0	0	0.048	0	0	0.433	0.437
LEP	NOTCH3	1849557	1845350	9606.ENSP00000312652	9606.ENSP00000263388	0	0	0	0	0	0	0	0.437	0.437
SRC	AXIN1	1853652	1845118	9606.ENSP00000350941	9606.ENSP00000262320	0	0	0	0	0.07	0.07	0	0.401	0.437
CTSL1	MMP2	1852924	1842719	9606.ENSP00000345344	9606.ENSP00000219070	0	0	0	0	0	0	0	0.436	0.436
TF	CTSZ	1859071	1842640	9606.ENSP00000385834	9606.ENSP00000217131	0	0	0	0	0	0	0	0.436	0.436
TF	THPO	1859071	1842420	9606.ENSP00000385834	9606.ENSP00000204615	0	0	0	0	0	0	0	0.436	0.436
ALCAM	ICAM1	1848798	1845628	9606.ENSP00000305988	9606.ENSP00000264832	0	0	0	0	0.047	0	0	0.433	0.436
MBL2	IL8	1856023	1848852	9606.ENSP00000363079	9606.ENSP00000306512	0	0	0	0	0.1	0	0	0.4	0.436
IGFBP3	TIMP1	1857331	1842705	9606.ENSP00000370473	9606.ENSP00000218388	0	0	0	0	0.054	0	0	0.429	0.436
PCSK9	MMP2	1848505	1842719	9606.ENSP00000303208	9606.ENSP00000219070	0	0	0	0	0.046	0.36	0	0.15	0.436
SPP1	TIMP2	1858269	1845213	9606.ENSP00000378517	9606.ENSP00000262768	0	0	0	0	0.06	0	0	0.425	0.436
OLR1	IL6	1849145	1844631	9606.ENSP00000309124	9606.ENSP00000258743	0	0	0	0	0.054	0	0	0.428	0.435
MPO	TIMP1	1843011	1842705	9606.ENSP00000225275	9606.ENSP00000218388	0	0	0	0	0.049	0	0	0.431	0.435
MMP9	OSM	1855661	1842507	9606.ENSP00000361405	9606.ENSP00000215781	0	0	0	0	0	0	0	0.435	0.435
SELE	HMOX1	1851385	1842546	9606.ENSP00000331736	9606.ENSP00000216117	0	0	0	0	0	0	0	0.435	0.435
VCAM1	CX3CL1	1847502	1842139	9606.ENSP00000294728	9606.ENSP00000006053	0	0	0	0	0	0	0	0.435	0.435
ICAM1	CCL22	1845628	1842731	9606.ENSP00000264832	9606.ENSP00000219235	0	0	0	0	0.054	0	0	0.428	0.435
NCAM1	CCL3	1850053	1843010	9606.ENSP00000318472	9606.ENSP00000225245	0	0	0	0	0	0	0	0.435	0.435
SCGB3A2	OSM	1847777	1842507	9606.ENSP00000296694	9606.ENSP00000215781	0	0	0	0	0	0	0	0.434	0.434
COL18A1	FIGF	1853197	1847913	9606.ENSP00000347665	9606.ENSP00000297904	0	0	0	0	0	0	0	0.434	0.434
IGFBP7	VWF	1847601	1844904	9606.ENSP00000295666	9606.ENSP00000261405	0	0	0	0	0.106	0	0	0.393	0.434
FCGR3B	SELP	1847507	1845393	9606.ENSP00000294800	9606.ENSP00000263686	0	0	0	0	0	0	0	0.434	0.434
SRC	SLAMF1	1853652	1848818	9606.ENSP00000350941	9606.ENSP00000306190	0	0	0	0	0	0.17	0	0.345	0.433
MMP7	TFPI	1844765	1843343	9606.ENSP00000260227	9606.ENSP00000233156	0	0	0	0	0.058	0.36	0	0.135	0.433
SOD2	MPO	1854504	1843011	9606.ENSP00000356022	9606.ENSP00000225275	0	0	0	0	0	0	0	0.433	0.433
DLK1	HMOX1	1852308	1842546	9606.ENSP00000340292	9606.ENSP00000216117	0	0	0	0	0.05	0	0	0.428	0.433
TEK	LYVE1	1857139	1844410	9606.ENSP00000369375	9606.ENSP00000256178	0	0	0	0	0.086	0	0	0.405	0.433
CDH5	KITLG	1852772	1843134	9606.ENSP00000344115	9606.ENSP00000228280	0	0	0	0	0	0	0	0.433	0.433
MPO	SERPINE1	1843011	1842959	9606.ENSP00000225275	9606.ENSP00000223095	0	0	0	0	0	0	0	0.433	0.433
TNFSF12	TNFRSF10A	1862762	1842814	9606.ENSP00000451451	9606.ENSP00000221132	0	0	0	0	0	0	0	0.433	0.433
NOTCH1	MMP2	1846535	1842719	9606.ENSP00000277541	9606.ENSP00000219070	0	0	0	0	0.052	0	0	0.425	0.432
HSPG2	COL1A1	1856167	1843064	9606.ENSP00000363827	9606.ENSP00000225964	0	0	0	0	0.1	0.054	0	0.386	0.432
TNXB	VEGFA	1860677	1855611	9606.ENSP00000407685	9606.ENSP00000361125	0	0	0	0	0	0.36	0	0.149	0.432
TEK	PI3	1857139	1843690	9606.ENSP00000369375	9606.ENSP00000243924	0	0	0	0	0.06	0	0	0.419	0.431
XCL1	CCL23	1854666	1847401	9606.ENSP00000356792	9606.ENSP00000293280	0	0	0	0	0	0	0	0.431	0.431
CDH5	CCL2	1852772	1843055	9606.ENSP00000344115	9606.ENSP00000225831	0	0	0	0	0	0	0	0.431	0.431
TNFSF13B	IL8	1856399	1848852	9606.ENSP00000365048	9606.ENSP00000306512	0	0	0	0	0	0	0	0.431	0.431
IL6R	IL7R	1854808	1848815	9606.ENSP00000357470	9606.ENSP00000306157	0	0	0	0	0.127	0	0	0.375	0.431
FCGR3B	ICAM3	1847507	1842275	9606.ENSP00000294800	9606.ENSP00000160262	0	0	0	0	0.05	0	0	0.426	0.431
CXCL9	CD163	1854250	1853796	9606.ENSP00000354901	9606.ENSP00000352071	0	0	0	0	0.246	0	0	0.277	0.431
IL6	CCL24	1844631	1842947	9606.ENSP00000258743	9606.ENSP00000222902	0	0	0	0	0	0	0	0.43	0.43
TNFRSF10C	FAS	1853425	1853242	9606.ENSP00000349324	9606.ENSP00000347979	0	0	0	0	0	0	0	0.43	0.43
MFAP5	DCN	1853851	1842218	9606.ENSP00000352455	9606.ENSP00000052754	0	0	0	0	0.195	0	0	0.321	0.43
CR2	NCAM1	1854505	1850053	9606.ENSP00000356024	9606.ENSP00000318472	0	0	0	0	0	0	0	0.43	0.43
ITGAM	CX3CL1	1862188	1842139	9606.ENSP00000441691	9606.ENSP00000006053	0	0	0	0	0	0	0	0.43	0.43
TNC	PLAT	1845696	1842802	9606.ENSP00000265131	9606.ENSP00000220809	0	0	0	0	0.042	0.171	0	0.34	0.43
IL6	CXCL6	1844631	1843085	9606.ENSP00000258743	9606.ENSP00000226317	0	0	0	0	0.085	0	0	0.401	0.429
CCL25	FABP2	1857886	1846353	9606.ENSP00000375086	9606.ENSP00000274024	0	0	0	0	0.429	0	0	0	0.429
IL17RA	CXCL5	1850297	1847663	9606.ENSP00000320936	9606.ENSP00000296027	0	0	0	0	0	0	0	0.429	0.429
CD163	CCL3	1853796	1843010	9606.ENSP00000352071	9606.ENSP00000225245	0	0	0	0	0.131	0	0	0.369	0.429
SERPINE1	DCN	1842959	1842218	9606.ENSP00000223095	9606.ENSP00000052754	0	0	0	0	0	0	0	0.428	0.428
CDH1	SIRT2	1844988	1843962	9606.ENSP00000261769	9606.ENSP00000249396	0	0	0	0	0.042	0.329	0	0.182	0.428
ITGAM	FAS	1862188	1853242	9606.ENSP00000441691	9606.ENSP00000347979	0	0	0	0	0	0	0	0.428	0.428
PLAU	F2R	1855748	1850333	9606.ENSP00000361850	9606.ENSP00000321326	0	0	0	0	0	0.116	0	0.38	0.428
F11	SERPINE1	1858999	1842959	9606.ENSP00000384957	9606.ENSP00000223095	0.074	0	0	0	0.044	0.17	0	0.314	0.428
SPP1	KIT	1858269	1847112	9606.ENSP00000378517	9606.ENSP00000288135	0	0	0	0	0	0.07	0	0.41	0.427
TNFRSF10C	SIRPA	1853425	1853282	9606.ENSP00000349324	9606.ENSP00000348307	0	0	0	0	0.072	0	0	0.408	0.427
SPP1	KITLG	1858269	1843134	9606.ENSP00000378517	9606.ENSP00000228280	0	0	0	0	0	0	0	0.426	0.426
IL10	CD46	1860958	1849660	9606.ENSP00000412237	9606.ENSP00000313875	0	0	0	0	0	0	0	0.427	0.426
PTX3	IL6	1847646	1844631	9606.ENSP00000295927	9606.ENSP00000258743	0	0	0	0	0.119	0	0	0.375	0.426
SELE	TIMP1	1851385	1842705	9606.ENSP00000331736	9606.ENSP00000218388	0	0	0	0	0	0	0	0.426	0.426
CCL8	CXCL16	1858210	1847437	9606.ENSP00000378118	9606.ENSP00000293778	0	0	0	0	0.054	0	0	0.418	0.426
VEGFA	FCGR3B	1855611	1847507	9606.ENSP00000361125	9606.ENSP00000294800	0	0	0	0	0	0	0	0.426	0.426
MMP9	CTSL1	1855661	1852924	9606.ENSP00000361405	9606.ENSP00000345344	0	0	0	0	0	0	0	0.426	0.426
CD59	ICAM1	1852297	1845628	9606.ENSP00000340210	9606.ENSP00000264832	0	0	0	0	0	0	0	0.426	0.426
CXCL9	TNFSF10	1854250	1843591	9606.ENSP00000354901	9606.ENSP00000241261	0	0	0	0	0.133	0	0	0.364	0.425
LTA	DCN	1860412	1842218	9606.ENSP00000403495	9606.ENSP00000052754	0	0	0	0	0	0	0	0.425	0.425
PLAU	PLAT	1855748	1842802	9606.ENSP00000361850	9606.ENSP00000220809	0	0	0	0.887	0	0.36	0	0.895	0.425
CCL19	IL7R	1849114	1848815	9606.ENSP00000308815	9606.ENSP00000306157	0	0	0	0	0.087	0	0	0.396	0.425
SELE	TFPI	1851385	1843343	9606.ENSP00000331736	9606.ENSP00000233156	0	0	0	0	0	0	0	0.424	0.424
IL8	IL12B	1848852	1843283	9606.ENSP00000306512	9606.ENSP00000231228	0	0	0	0	0	0	0	0.424	0.424
XCL1	CCL20	1854666	1853751	9606.ENSP00000356792	9606.ENSP00000351671	0	0	0	0	0	0	0	0.424	0.424
IL17RA	CD4	1850297	1842167	9606.ENSP00000320936	9606.ENSP00000011653	0	0	0	0	0.088	0	0	0.395	0.424
CCL8	CCL25	1858210	1857886	9606.ENSP00000378118	9606.ENSP00000375086	0	0	0	0	0	0	0	0.424	0.424
CCL20	SELPLG	1853751	1843143	9606.ENSP00000351671	9606.ENSP00000228463	0	0	0	0	0	0	0	0.424	0.424
SERPINA7	AMBP	1851141	1845697	9606.ENSP00000329374	9606.ENSP00000265132	0	0	0	0	0.368	0	0	0.127	0.424
PGF	ANG	1862737	1851922	9606.ENSP00000451040	9606.ENSP00000336762	0	0	0	0	0	0	0	0.425	0.424
ITGAM	TNFSF13B	1862188	1856399	9606.ENSP00000441691	9606.ENSP00000365048	0	0	0	0	0.132	0	0	0.364	0.424
TNFSF13B	CXCL9	1856399	1854250	9606.ENSP00000365048	9606.ENSP00000354901	0	0	0	0	0.18	0	0	0.327	0.424
REN	MPO	1846232	1843011	9606.ENSP00000272190	9606.ENSP00000225275	0	0	0	0	0.124	0	0	0.37	0.424
NTF3	SORT1	1860000	1844454	9606.ENSP00000397297	9606.ENSP00000256637	0	0	0	0	0	0	0	0.424	0.424
AMBP	HGF	1845697	1842916	9606.ENSP00000265132	9606.ENSP00000222390	0	0	0	0	0.29	0.184	0	0.084	0.423
SELP	MMP2	1845393	1842719	9606.ENSP00000263686	9606.ENSP00000219070	0	0	0	0	0	0	0	0.423	0.423
MET	NRP1	1849944	1845737	9606.ENSP00000317272	9606.ENSP00000265371	0	0	0	0	0	0.168	0	0.335	0.423
TF	MPO	1859071	1843011	9606.ENSP00000385834	9606.ENSP00000225275	0	0	0	0	0	0	0	0.423	0.423
F7	SERPINA5	1856334	1851559	9606.ENSP00000364731	9606.ENSP00000333203	0.074	0	0	0	0.053	0.17	0	0.301	0.423
SRC	DCN	1853652	1842218	9606.ENSP00000350941	9606.ENSP00000052754	0.05	0	0	0	0	0.173	0	0.325	0.423
IL15RA	IL7R	1857123	1848815	9606.ENSP00000369312	9606.ENSP00000306157	0	0	0	0	0	0	0	0.423	0.422
CDH5	NRP1	1852772	1845737	9606.ENSP00000344115	9606.ENSP00000265371	0	0	0	0	0.054	0	0	0.415	0.422
MMP3	COL1A1	1848108	1843064	9606.ENSP00000299855	9606.ENSP00000225964	0	0	0	0	0.052	0	0	0.415	0.422
TIE1	NRP1	1855687	1845737	9606.ENSP00000361554	9606.ENSP00000265371	0	0	0	0	0.049	0.184	0	0.315	0.422
PDCD1LG2	IL6	1858518	1844631	9606.ENSP00000380855	9606.ENSP00000258743	0	0	0	0	0.056	0	0	0.413	0.422
LILRB2	SELL	1857946	1843434	9606.ENSP00000375629	9606.ENSP00000236147	0	0	0	0	0.307	0	0	0.199	0.421
TEK	DECR1	1857139	1842800	9606.ENSP00000369375	9606.ENSP00000220764	0	0	0	0	0.053	0.065	0	0.399	0.421
TIE1	DCN	1855687	1842218	9606.ENSP00000361554	9606.ENSP00000052754	0.05	0	0	0	0.053	0.173	0	0.314	0.421
MB	MPO	1853903	1843011	9606.ENSP00000352835	9606.ENSP00000225275	0	0	0	0	0	0	0	0.421	0.421
ENG	TIE1	1855851	1855687	9606.ENSP00000362299	9606.ENSP00000361554	0	0	0	0	0.069	0	0	0.404	0.421
CCL11	IL12B	1848388	1843283	9606.ENSP00000302234	9606.ENSP00000231228	0	0	0	0	0	0	0	0.421	0.421
CXCL1	CCL18	1858329	1842123	9606.ENSP00000379110	9606.ENSP00000004921	0	0	0	0	0.053	0	0	0.413	0.42
SPP1	THBS2	1858269	1854448	9606.ENSP00000378517	9606.ENSP00000355751	0	0	0	0	0.122	0	0	0.367	0.42
SOD2	CCL2	1854504	1843055	9606.ENSP00000356022	9606.ENSP00000225831	0	0	0	0	0.104	0	0	0.379	0.42
PRELP	NID1	1852755	1845497	9606.ENSP00000343924	9606.ENSP00000264187	0	0	0	0	0.068	0.325	0	0.152	0.42
TNFRSF10B	EGFR	1846494	1846445	9606.ENSP00000276431	9606.ENSP00000275493	0	0	0	0	0	0.064	0	0.405	0.42
CSF1	CCL11	1850929	1848388	9606.ENSP00000327513	9606.ENSP00000302234	0	0	0	0	0.062	0	0	0.407	0.419
SERPINA5	AZU1	1851559	1843379	9606.ENSP00000333203	9606.ENSP00000233997	0.074	0	0	0	0.044	0.17	0	0.302	0.419
SPARCL1	DCN	1846796	1842218	9606.ENSP00000282470	9606.ENSP00000052754	0	0	0	0	0.302	0	0	0.202	0.419
SELP	CCL3	1845393	1843010	9606.ENSP00000263686	9606.ENSP00000225245	0	0	0	0	0.052	0	0	0.412	0.419
CCL7	CSF1	1856894	1850929	9606.ENSP00000367832	9606.ENSP00000327513	0	0	0	0	0.073	0	0	0.399	0.419
COL18A1	NID1	1853197	1845497	9606.ENSP00000347665	9606.ENSP00000264187	0	0	0	0	0	0	0	0.418	0.418
ADAMTS13	TIMP2	1855578	1845213	9606.ENSP00000360997	9606.ENSP00000262768	0	0	0	0	0.047	0	0	0.415	0.418
CASP8	ICAM1	1853692	1845628	9606.ENSP00000351273	9606.ENSP00000264832	0	0	0	0	0.047	0	0	0.415	0.418
TF	SERPINE1	1859071	1842959	9606.ENSP00000385834	9606.ENSP00000223095	0	0	0	0	0.055	0	0	0.41	0.418
IL18	TIMP1	1846668	1842705	9606.ENSP00000280357	9606.ENSP00000218388	0	0	0	0	0.055	0	0	0.41	0.418
VCAM1	CDH1	1847502	1844988	9606.ENSP00000294728	9606.ENSP00000261769	0	0	0	0	0.046	0	0	0.415	0.418
TEK	TIE1	1857139	1855687	9606.ENSP00000369375	9606.ENSP00000361554	0	0	0	0.931	0.071	0.36	0	0.894	0.418
EPHB4	CDH5	1853646	1852772	9606.ENSP00000350896	9606.ENSP00000344115	0	0	0	0	0.053	0.046	0	0.408	0.418
PIGR	CCL5	1853366	1847396	9606.ENSP00000348888	9606.ENSP00000293272	0	0	0	0	0	0.36	0	0.127	0.417
F11	F7	1858999	1856334	9606.ENSP00000384957	9606.ENSP00000364731	0	0	0.523	0.734	0.185	0	0	0.667	0.417
AMBP	GIF	1845697	1844496	9606.ENSP00000265132	9606.ENSP00000257248	0	0	0	0	0.055	0	0	0.409	0.417
IL8	NOTCH1	1848852	1846535	9606.ENSP00000306512	9606.ENSP00000277541	0	0	0	0	0.054	0	0	0.409	0.417
PLAU	CTSD	1855748	1843439	9606.ENSP00000361850	9606.ENSP00000236671	0	0	0	0	0.053	0	0	0.41	0.417
CCL7	VCAM1	1856894	1847502	9606.ENSP00000367832	9606.ENSP00000294728	0	0	0	0	0.055	0	0	0.409	0.417
HSPG2	MMP9	1856167	1855661	9606.ENSP00000363827	9606.ENSP00000361405	0	0	0	0	0.054	0	0	0.41	0.417
TF	IGFBP6	1859071	1848300	9606.ENSP00000385834	9606.ENSP00000301464	0	0	0	0	0	0.325	0	0.172	0.417
MMP7	HGF	1844765	1842916	9606.ENSP00000260227	9606.ENSP00000222390	0	0	0	0	0.056	0	0	0.408	0.417
CXCL16	CCL4	1847437	1843996	9606.ENSP00000293778	9606.ENSP00000250151	0	0	0	0	0.1	0	0	0.379	0.417
